Stations,Drones,Iteration,APCount,Distance,APDistance,FlightTime,APFlightTime
60,7,10,25,10814.632952479014,8296.57744201316,3.840121184592687,2.9023249048527173
60,8,1,28,10228.474712012403,8817.884883232746,3.558782668085641,3.083576874632165
60,8,2,24,9499.325154886523,8800.45089863559,3.0521885213377646,2.6766224050836915
60,8,3,26,11120.471308113016,8722.868271472073,3.394600625348461,3.4509006848227677
60,8,4,24,11210.01912765403,10080.632952753904,3.735931704390957,3.1966678354897917
60,8,5,21,9746.498123256473,7698.712885387513,3.1078764596139843,2.760234103220909
60,8,6,27,10265.854388860105,8780.324646311568,3.0506323676253206,2.993052417389448
60,8,7,29,9695.383737040074,9719.986550446205,3.684375240243395,3.246457148264952
60,8,8,26,10253.163099453835,8457.50643184278,3.487604593201897,3.2170802770545093
60,8,9,21,10532.022605381075,9346.679637591922,3.442148444070182,3.5756199478511648
60,8,10,27,11021.443016766041,8909.619755625625,3.424608890310691,3.021905086023981
60,9,1,27,10396.782036210408,10719.548175752272,3.499341179353092,3.100056287114751
60,9,2,27,11831.57993998872,10759.522293349375,3.388784957786442,2.966362627708313
60,9,3,25,11665.834529399448,9507.180552920632,3.0269948870967447,2.8171918803434943
60,9,4,26,12295.21964939536,10223.28510094492,3.3604051312932386,3.026385518791267
60,9,5,24,10350.350785266552,7996.439100236061,2.738166146355635,2.5879848731733004
60,9,6,24,11146.500419532504,9328.287598981824,3.283170487904306,2.7349501093779285
60,9,7,21,10893.219113366878,8626.590419362647,3.1697121822405543,2.948778457622208
60,9,8,22,12302.0381851162,9307.399102063591,3.462854685380388,3.163186177759921
60,9,9,24,11165.626748288518,9787.11519467681,3.337283780496967,3.000341944381642
60,9,10,24,10622.9934698681,8913.849080494434,3.1096952830327607,2.885076403666577
60,10,1,25,12531.15351955142,9238.807817360288,3.0357377606508966,2.716079062235057
60,10,2,32,11805.036680501604,9240.957962242577,3.029182400017681,3.0717176442507474
60,10,3,29,11852.134466535068,10521.145610213021,3.1632519944030304,2.8008945729101233
60,10,4,25,11923.446732137952,9242.601824465846,2.9942738608863895,2.8767539085507217
60,10,5,26,12014.371339704541,10184.047688401399,3.1763334772406573,2.904076680138412
60,10,6,21,12686.326503285803,8567.694599705685,3.1264795144349455,2.95395375979104
60,10,7,24,12883.361225805147,9814.911095633315,3.299302848342231,2.9773657640885074
60,10,8,29,12788.309938663571,11050.632432007109,2.9729241938356656,2.936495172082228
60,10,9,24,11843.913604291947,8702.969608625099,2.802780127395437,2.8493978198036403
60,10,10,24,12788.923398397043,9090.887578276328,3.475524055249634,2.846819027077648
100,1,1,26,7196.943394068744,4605.318474690977,13.327672951979157,8.528367545724032
100,1,2,30,7715.029861607321,4862.905319913177,14.287092336309856,9.005380222061438
100,1,3,29,7992.3015723085155,4728.716359200719,14.800558467237993,8.756882146668
100,1,4,29,7408.437851437364,4898.566471509399,13.719329354513636,9.071419391684072
100,1,5,28,7233.395740085463,4703.833144304704,13.39517729645456,8.710802119082784
100,1,6,33,7609.236416946658,5418.553349903768,14.09117854990122,10.03435805537735
100,1,7,24,6853.576775505247,4424.051008527067,12.691808843528236,8.192687052827901
100,1,8,28,7340.786566890809,4849.79985714906,13.594049197945942,8.981110846572335
100,1,9,27,7398.470204432673,4667.267949098812,13.700870748949395,8.64308879462743
100,1,10,28,7423.565205690662,4858.637135120311,13.747342973501226,8.997476176148723
100,2,1,29,8817.783295966723,6175.292759254346,8.76127370457934,5.8279045520457045
100,2,2,31,8596.953406243218,6454.457113587354,8.087962535103696,6.466430295750309
100,2,3,27,8556.05001525506,5978.476915373849,8.506612257778624,6.822762073470317
100,2,4,28,8780.703571889453,5865.86155781229,8.546022071468247,5.804124152809438
100,2,5,26,9041.962055140295,6283.851017665739,8.493285092358596,6.314110583954998
100,2,6,29,8855.090604810355,6336.052102383244,8.70852323310727,5.927048771061768
100,2,7,29,8694.828702510598,6227.80670601195,8.310063293878029,6.109145984899896
100,2,8,26,8395.495357151609,5883.585575289751,8.464031707586964,5.606607407362474
100,2,9,24,8521.609960385029,4619.693705465703,8.285137754481994,4.286759951859845
100,2,10,28,8780.473318053117,6020.9782606645185,8.140193850285497,5.734076042099994
100,3,1,29,9731.828701080569,5779.763716769596,7.414963798531973,4.564001460992178
100,3,2,26,10016.503717767195,5988.179424763628,6.850662037831205,3.9686146937009608
100,3,3,30,9567.412282712992,6699.174981052097,7.0125179603080285,5.003519306427178
100,3,4,30,10034.726450276314,6472.131871612908,6.4671682569952145,4.577852502699903
100,3,5,31,10171.191597657386,6597.22476052834,6.974907895586377,4.488000251514337
100,3,6,30,10503.901438562849,7777.172081378538,6.9762382098999645,5.597805688533608
100,3,7,30,10751.206023258608,6326.603332460992,7.592730125315575,4.015955551025326
100,3,8,28,10172.906334403357,6075.765355127748,6.952565397013885,3.793387281992386
100,3,9,28,9191.906485159387,5994.114342697857,6.832393999056429,4.652865901058614
100,3,10,32,11019.747784264784,6315.374089312381,7.213744580477659,4.045491346879767
100,4,1,28,11738.661432202984,7092.6922895262405,6.330313312326324,4.024338898576911
100,4,2,31,11925.998534505328,6837.041802792131,6.15944137513461,3.5270622532401257
100,4,3,27,12322.861856470741,6587.9019193566655,6.708185662588779,3.771499871202186
100,4,4,31,11219.287530992528,6899.240992707311,5.514076343951183,3.8442243941385583
100,4,5,27,11361.524733161905,6521.129003672364,6.418260892488904,3.33510521233485
100,4,6,26,12065.265858950313,6273.260707659092,6.440387952226982,3.669386294170058
100,4,7,31,11577.983564593655,6806.110413674103,5.915637825422647,3.85698948735922
100,4,8,28,11600.49040950399,6504.691307167592,6.69275669255784,3.6005300653644556
100,4,9,31,11756.992819013833,6972.970139118619,6.081838655697095,3.3703488331403113
100,4,10,30,12190.514804652303,7706.561746841841,6.968132876987856,4.158236472944227
100,5,1,30,12597.3037212609,7634.662336027887,5.303789258621604,3.6149144650980345
100,5,2,25,10804.493926180954,7205.151156283419,5.29588654326866,3.386681388600535
100,5,3,29,10295.287645515216,7272.218614299154,4.802390117827341,3.238270017464785
100,5,4,28,12143.506376935846,7079.847587530685,6.3880644217684495,3.4744684804442563
100,5,5,30,13462.270337920307,7609.765345268326,5.836116984059929,3.133550060761901
100,5,6,26,11509.018304877938,6689.61504163541,5.504615209546376,2.9486834019655035
100,5,7,28,12023.268703021015,7468.896516344419,5.698942799957383,3.403967184984204
100,5,8,26,13618.075521198398,6745.389541288343,6.0953623194734305,3.488098607873298
100,5,9,31,11578.87749312522,7422.721769417512,4.384538207769783,3.704207430308429
100,5,10,23,11685.75240352388,6387.939341669639,6.252364876204218,3.090468341988999
100,6,1,28,10351.423864214757,7888.600193212191,3.6157360677166848,3.3437469614788298
100,6,2,28,13517.22623450384,8007.4582268940185,6.029983366087767,3.0036148373848053
100,6,3,29,13972.276743910023,8288.236488457716,5.644068327866192,3.401871358520952
100,6,4,29,11487.583337279742,8595.606760027678,4.212868389695428,3.3109291137937333
100,6,5,30,13372.954844551668,8237.462331251412,5.572053898569179,3.1896773284162077
100,6,6,24,10964.95550251945,7971.814248947549,3.9768294376462676,3.1064777023635695
100,6,7,28,12301.361900469072,7940.620644110771,5.421456560631646,3.145002351274614
100,6,8,28,13632.986418950206,7587.547045681864,5.251253584075698,3.1616515564470635
100,6,9,27,11243.296872970612,8106.106087584353,3.8716327520974048,3.360181743757438
100,6,10,29,11241.230451063524,8499.097066160475,4.071459324369346,3.171397620479094
100,7,1,27,13217.532102623736,9255.329867401768,4.641118631401245,3.4240121602184725
100,7,2,30,13201.526960874755,8128.780441913472,4.696504234911096,3.554148598940559
100,7,3,28,12267.403675825892,8944.688910239804,5.032146608804623,3.014251856046047
100,7,4,28,12638.686669731476,9124.223109971248,4.076307768797779,3.2434252426674717
100,7,5,27,11888.245176721186,8654.619250095793,3.570430162271862,3.334194748541303
100,7,6,29,12104.752482777787,8441.585276510094,4.356922487657362,3.1714998674777175
100,7,7,24,11641.01104783644,8192.080930145139,4.355645085188437,3.2267103163836732
100,7,8,26,11474.006893901395,8092.027973029449,3.927537916510769,3.30166063585689
100,7,9,31,12068.772332002405,8670.61843660405,4.343821379725972,3.363304769902167
100,7,10,27,13801.49099457577,8757.344522277752,5.906361979193492,2.999496267666051
100,8,1,31,13316.798053987424,10111.72823470708,3.824637989900132,3.3199969102829527
100,8,2,32,12477.634589507963,10223.579187024605,3.2719707810656704,3.375625772110825
100,8,3,27,12979.84336475672,8576.839000768614,3.5847787534533104,3.411319200754193
100,8,4,28,12399.038002084773,9169.248504362648,3.5501780239531473,2.9941589633762997
100,8,5,30,12299.874506217477,9607.781626136933,3.652614233275265,2.7495464860819445
100,8,6,28,13038.454519028825,8971.849783982858,3.789506896246925,3.04740497982397
100,8,7,28,12643.863651986925,8702.923758837418,3.2828480596571987,3.134836500067741
100,8,8,27,11913.835674637523,8233.212910991673,3.4291247996455403,3.201706299481247
100,8,9,30,11852.705888792903,9502.891020331266,3.805142288532262,2.9968920415436777
100,8,10,29,12535.808180973438,9404.830603501747,3.792944450654841,2.941606278289115
100,9,1,28,12630.754423635004,9086.360402592836,3.3286791938846454,3.3182985813591963
100,9,2,28,12198.257317497288,8683.33358870566,3.276722407215645,3.0911773142985868
100,9,3,27,12863.52006947675,10749.187403187612,3.803429237916707,3.001374709139716
100,9,4,29,12195.362605874312,9426.335073167395,3.410006535934687,3.111506527980465
100,9,5,29,12892.443471913148,9213.753971574077,3.7966086612479377,3.1508830186457915
100,9,6,26,13863.01259106643,9569.392145408672,4.490429898272433,2.8789301375249923
100,9,7,29,12728.318564720414,9460.09372001736,3.724364243736242,3.6200651091373857
100,9,8,29,12681.370542316063,9099.563304717176,3.617493068360977,2.9886899329742733
100,9,9,28,13089.51185559175,9035.217248034529,3.4918841521849493,2.9851435609867583
100,9,10,26,12743.694147470791,10294.771604320955,3.3980042822875447,3.0467672070993643
100,10,1,31,14396.332870411517,10225.15221149698,3.358592331628867,3.2266034161817094
100,10,2,24,12833.091507079456,8668.702220495134,3.211234174917815,2.7917209957068527
100,10,3,30,13752.608224698657,11175.88765707118,3.7036957877338925,2.9563765479920767
100,10,4,28,13503.42335224613,10862.448368180161,3.4168992686949466,3.2135559457143854
100,10,5,29,13029.19842688886,11228.142393769278,3.7550158915718272,2.997694809690924
100,10,6,29,14080.107850787845,10936.054736412532,3.384479613886929,2.9965854744558076
100,10,7,33,14342.076322950381,9903.99982077881,3.814960740385502,2.8885108516445035
100,10,8,30,13670.134364462261,11952.660616682504,3.245402210606332,3.0278203397575556
100,10,9,26,12917.813675138603,10452.991851220051,3.122201898608977,2.762890008650919
100,10,10,31,13272.50391787674,10266.212188419078,3.579998445840743,3.2252130012140303
